data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-09-10,70-79,2351.0,4084.0,0,692,119.0
2021-09-10,80-89,932.0,1266.0,0,189,28.0
2021-09-10,90+,170.0,256.0,0,27,2.0
2021-09-11,12-19,18538.0,35320.0,0,962,13.0
2021-09-11,20-29,9589.0,29153.0,0,947,133.0
2021-09-11,30-39,11964.0,26152.0,0,1093,167.0
2021-09-11,40-49,11159.0,25485.0,0,1527,133.0
2021-09-11,50-59,7738.0,15911.0,0,1674,101.0
2021-09-11,60-69,3056.0,5832.0,0,791,272.0
2021-09-11,70-79,1482.0,2500.0,0,426,92.0
2021-09-11,80-89,624.0,747.0,0,112,6.0
2021-09-11,90+,87.0,120.0,0,18,4.0
2021-09-12,12-19,10270.0,22034.0,0,555,4.0
2021-09-12,20-29,7047.0,18904.0,0,633,51.0
2021-09-12,30-39,9166.0,16608.0,0,741,103.0
2021-09-12,40-49,7831.0,16417.0,0,1040,95.0
2021-09-12,50-59,5290.0,10149.0,0,997,62.0
2021-09-12,60-69,2001.0,3437.0,0,483,123.0
2021-09-12,70-79,928.0,1481.0,0,256,68.0
2021-09-12,80-89,326.0,440.0,0,63,8.0
2021-09-12,90+,60.0,63.0,0,7,1.0
2021-09-13,12-19,15404.0,53830.0,105,819,7.0
2021-09-13,20-29,11421.0,41709.0,210,1084,102.0
2021-09-13,30-39,13067.0,34079.0,173,1137,142.0
2021-09-13,40-49,10643.0,27403.0,94,1337,92.0
2021-09-13,50-59,7536.0,19948.0,85,1471,96.0
2021-09-13,60-69,4038.0,8541.0,40,903,249.0
2021-09-13,70-79,2141.0,4007.0,35,612,104.0
2021-09-13,80-89,741.0,1238.0,36,139,16.0
2021-09-13,90+,167.0,250.0,11,30,0.0
2021-09-14,12-19,12952.0,48811.0,92,729,6.0
2021-09-14,20-29,11050.0,37594.0,162,993,224.0
2021-09-14,30-39,12880.0,32028.0,172,1075,369.0
2021-09-14,40-49,10479.0,25614.0,97,1316,179.0
2021-09-14,50-59,7378.0,18962.0,81,1432,133.0
2021-09-14,60-69,3990.0,8413.0,54,987,213.0
2021-09-14,70-79,2207.0,3967.0,47,566,104.0
2021-09-14,80-89,867.0,1440.0,53,172,21.0
2021-09-14,90+,219.0,317.0,8,33,6.0
2021-09-15,12-19,11020.0,42400.0,67,652,15.0
2021-09-15,20-29,10729.0,34432.0,133,1069,135.0
2021-09-15,30-39,12822.0,29845.0,136,1080,150.0
2021-09-15,40-49,10521.0,24685.0,93,1376,150.0
2021-09-15,50-59,7649.0,17962.0,105,1432,110.0
2021-09-15,60-69,4194.0,8123.0,70,997,199.0
2021-09-15,70-79,2330.0,3976.0,52,629,113.0
2021-09-15,80-89,925.0,1349.0,55,164,21.0
2021-09-15,90+,178.0,279.0,19,31,5.0
2021-09-16,12-19,9189.0,42132.0,102,540,9.0
2021-09-16,20-29,9840.0,32979.0,162,902,143.0
2021-09-16,30-39,11875.0,28932.0,164,969,176.0
2021-09-16,40-49,10068.0,24379.0,157,1206,127.0
2021-09-16,50-59,7567.0,18144.0,198,1250,126.0
2021-09-16,60-69,3804.0,7999.0,143,866,296.0
2021-09-16,70-79,2079.0,3947.0,109,544,109.0
2021-09-16,80-89,879.0,1190.0,84,123,18.0
2021-09-16,90+,220.0,271.0,10,24,5.0
2021-09-17,12-19,11068.0,40103.0,75,647,1.0
2021-09-17,20-29,10961.0,29535.0,141,969,116.0
2021-09-17,30-39,14941.0,27307.0,138,1186,161.0
2021-09-17,40-49,13384.0,23615.0,156,1518,144.0
2021-09-17,50-59,10100.0,17327.0,212,1337,100.0
2021-09-17,60-69,4249.0,7417.0,210,870,300.0
2021-09-17,70-79,1941.0,3420.0,206,488,92.0
2021-09-17,80-89,716.0,1179.0,101,116,23.0
2021-09-17,90+,208.0,232.0,11,21,3.0
2021-09-18,12-19,13379.0,35317.0,71,852,6.0
2021-09-18,20-29,11881.0,23101.0,94,870,90.0
2021-09-18,30-39,17068.0,22668.0,106,1232,122.0
2021-09-18,40-49,16667.0,21593.0,110,1698,164.0
2021-09-18,50-59,12799.0,15998.0,157,1687,138.0
2021-09-18,60-69,4452.0,5907.0,119,790,368.0
2021-09-18,70-79,1518.0,2474.0,105,366,92.0
2021-09-18,80-89,671.0,813.0,67,100,19.0
2021-09-18,90+,102.0,137.0,6,19,4.0
2021-09-19,12-19,7416.0,23690.0,57,558,4.0
2021-09-19,20-29,8221.0,16111.0,51,614,36.0
2021-09-19,30-39,11122.0,14814.0,57,739,92.0
2021-09-19,40-49,10798.0,12713.0,63,977,107.0
2021-09-19,50-59,8102.0,8838.0,100,1009,75.0
2021-09-19,60-69,2517.0,3208.0,72,452,153.0
2021-09-19,70-79,824.0,1314.0,95,203,54.0
2021-09-19,80-89,339.0,380.0,44,50,5.0
2021-09-19,90+,53.0,64.0,4,7,0.0
2021-09-20,12-19,8480.0,45948.0,90,537,5.0
2021-09-20,20-29,14907.0,35905.0,235,1142,80.0
2021-09-20,30-39,17492.0,33164.0,445,1177,134.0
2021-09-20,40-49,16031.0,28721.0,906,1340,140.0
2021-09-20,50-59,12778.0,21241.0,1796,1456,110.0
2021-09-20,60-69,5115.0,9194.0,2299,853,341.0
2021-09-20,70-79,2095.0,4299.0,2503,520,106.0
2021-09-20,80-89,845.0,1337.0,884,102,15.0
2021-09-20,90+,142.0,236.0,68,9,2.0
2021-09-21,12-19,8698.0,46155.0,79,577,5.0
2021-09-21,20-29,15328.0,32105.0,206,1131,114.0
2021-09-21,30-39,18314.0,29283.0,373,1147,173.0
2021-09-21,40-49,16827.0,25661.0,764,1313,173.0
2021-09-21,50-59,13420.0,19206.0,1623,1387,139.0
2021-09-21,60-69,5281.0,8688.0,2205,861,398.0
2021-09-21,70-79,2107.0,4053.0,2538,412,121.0
2021-09-21,80-89,828.0,1267.0,1036,89,31.0
2021-09-21,90+,172.0,272.0,105,19,7.0
2021-09-22,12-19,8539.0,44181.0,76,564,2.0
2021-09-22,20-29,15816.0,29704.0,215,1132,76.0
2021-09-22,30-39,18358.0,27506.0,360,1210,120.0
2021-09-22,40-49,17701.0,24758.0,864,1374,135.0
2021-09-22,50-59,14089.0,18479.0,1827,1426,115.0
2021-09-22,60-69,5645.0,8742.0,2520,862,362.0
2021-09-22,70-79,2334.0,4156.0,2713,508,94.0
2021-09-22,80-89,977.0,1329.0,854,113,12.0
2021-09-22,90+,231.0,286.0,86,18,3.0
2021-09-23,12-19,8500.0,38425.0,97,544,16.0
2021-09-23,20-29,15535.0,25535.0,229,1155,174.0
2021-09-23,30-39,18223.0,23718.0,343,1257,217.0
2021-09-23,40-49,17605.0,21593.0,763,1422,204.0
2021-09-23,50-59,14167.0,16458.0,1676,1404,156.0
2021-09-23,60-69,5403.0,7368.0,2315,860,329.0
2021-09-23,70-79,2177.0,3534.0,2838,450,99.0
2021-09-23,80-89,1049.0,1232.0,1036,132,20.0
2021-09-23,90+,230.0,272.0,109,18,1.0
2021-09-24,12-19,9992.0,39417.0,126,687,15.0
2021-09-24,20-29,14978.0,24319.0,244,1087,118.0
2021-09-24,30-39,19076.0,24582.0,394,1341,169.0
2021-09-24,40-49,18529.0,22375.0,778,1540,188.0
2021-09-24,50-59,14766.0,17122.0,1675,1599,139.0
2021-09-24,60-69,5515.0,7561.0,2297,840,304.0
2021-09-24,70-79,2059.0,3681.0,2497,413,103.0
2021-09-24,80-89,886.0,1234.0,940,95,17.0
2021-09-24,90+,214.0,267.0,142,20,5.0
2021-09-25,12-19,10287.0,35390.0,109,666,12.0
2021-09-25,20-29,13366.0,19432.0,168,909,124.0
2021-09-25,30-39,17617.0,21259.0,269,1141,166.0
2021-09-25,40-49,17411.0,19790.0,608,1526,206.0
2021-09-25,50-59,14548.0,14772.0,1077,1601,139.0
2021-09-25,60-69,4618.0,5584.0,1473,682,335.0
2021-09-25,70-79,1416.0,2382.0,1542,285,76.0
2021-09-25,80-89,624.0,842.0,447,63,12.0
2021-09-25,90+,135.0,131.0,30,7,1.0
2021-09-26,12-19,6213.0,22231.0,44,515,5.0
2021-09-26,20-29,9039.0,12073.0,91,600,100.0
2021-09-26,30-39,11629.0,12906.0,159,694,146.0
2021-09-26,40-49,11414.0,11710.0,362,972,150.0
2021-09-26,50-59,9059.0,8346.0,797,936,123.0
2021-09-26,60-69,2697.0,3113.0,1132,422,157.0
2021-09-26,70-79,813.0,1208.0,1305,149,36.0
2021-09-26,80-89,293.0,362.0,451,33,6.0
2021-09-26,90+,66.0,64.0,59,3,1.0
2021-09-27,12-19,7944.0,39389.0,77,556,7.0
2021-09-27,20-29,15526.0,23841.0,240,1137,152.0
2021-09-27,30-39,17267.0,24024.0,418,1171,243.0
2021-09-27,40-49,15876.0,21149.0,932,1332,189.0
2021-09-27,50-59,12506.0,15477.0,1807,1271,145.0
2021-09-27,60-69,4684.0,7143.0,2551,765,277.0
2021-09-27,70-79,1859.0,3439.0,2735,384,76.0
2021-09-27,80-89,750.0,1097.0,1200,79,10.0
2021-09-27,90+,174.0,192.0,186,13,0.0
2021-09-28,12-19,7469.0,33741.0,86,614,13.0
2021-09-28,20-29,14522.0,20468.0,261,1088,137.0
2021-09-28,30-39,16533.0,20086.0,469,1056,157.0
2021-09-28,40-49,15382.0,18343.0,1023,1303,168.0
2021-09-28,50-59,12419.0,13744.0,1941,1340,128.0
2021-09-28,60-69,4572.0,6520.0,2695,805,214.0
2021-09-28,70-79,1828.0,3274.0,3036,393,71.0
2021-09-28,80-89,735.0,1141.0,1707,95,10.0
2021-09-28,90+,177.0,235.0,251,13,6.0
2021-09-29,12-19,7179.0,31429.0,83,565,9.0
2021-09-29,20-29,13816.0,19323.0,274,984,97.0
2021-09-29,30-39,16374.0,19145.0,449,1079,125.0
2021-09-29,40-49,15575.0,17632.0,1054,1298,109.0
2021-09-29,50-59,12642.0,13310.0,1990,1290,87.0
2021-09-29,60-69,4688.0,6612.0,2933,726,246.0
2021-09-29,70-79,1971.0,3476.0,3158,362,80.0
2021-09-29,80-89,894.0,1217.0,1672,87,13.0
2021-09-29,90+,231.0,271.0,289,16,2.0
2021-09-30,12-19,7445.0,29909.0,111,663,10.0
2021-09-30,20-29,14971.0,19108.0,250,1227,262.0
2021-09-30,30-39,18256.0,18977.0,460,1153,295.0
2021-09-30,40-49,17178.0,17415.0,997,1452,289.0
2021-09-30,50-59,13501.0,13328.0,1865,1454,230.0
2021-09-30,60-69,4820.0,6691.0,2566,728,256.0
2021-09-30,70-79,1905.0,3436.0,2813,398,68.0
2021-09-30,80-89,872.0,1193.0,5524,102,11.0
2021-09-30,90+,224.0,297.0,447,16,3.0
2021-10-01,12-19,7134.0,26322.0,55,512,4.0
2021-10-01,20-29,11374.0,15594.0,267,811,53.0
2021-10-01,30-39,13972.0,16563.0,475,967,94.0
2021-10-01,40-49,13386.0,15197.0,1028,1183,78.0
2021-10-01,50-59,10525.0,11760.0,2020,1184,83.0
2021-10-01,60-69,3901.0,5626.0,2690,603,164.0
2021-10-01,70-79,1444.0,2810.0,2877,274,48.0
2021-10-01,80-89,795.0,974.0,7842,57,13.0
2021-10-01,90+,173.0,197.0,1915,12,2.0
2021-10-02,12-19,7487.0,22956.0,60,558,4.0
2021-10-02,20-29,10190.0,11996.0,187,710,53.0
2021-10-02,30-39,12851.0,14107.0,313,875,91.0
2021-10-02,40-49,12721.0,13396.0,660,1128,104.0
2021-10-02,50-59,10072.0,9473.0,1261,1025,81.0
2021-10-02,60-69,3099.0,4002.0,1560,484,145.0
2021-10-02,70-79,958.0,1845.0,1637,178,31.0
2021-10-02,80-89,480.0,671.0,7347,34,8.0
2021-10-02,90+,81.0,117.0,1047,4,0.0
2021-10-03,12-19,3994.0,13394.0,33,317,3.0
2021-10-03,20-29,5513.0,7826.0,100,416,42.0
2021-10-03,30-39,7138.0,9102.0,230,482,66.0
2021-10-03,40-49,6644.0,8208.0,469,543,61.0
2021-10-03,50-59,5191.0,5779.0,895,547,46.0
2021-10-03,60-69,1519.0,2215.0,1205,235,50.0
2021-10-03,70-79,481.0,934.0,1165,86,11.0
2021-10-03,80-89,229.0,277.0,3145,14,1.0
2021-10-03,90+,32.0,44.0,444,2,0.0
2021-10-04,12-19,5671.0,21224.0,83,435,4.0
2021-10-04,20-29,10844.0,16037.0,428,848,58.0
2021-10-04,30-39,11901.0,17041.0,1028,827,76.0
2021-10-04,40-49,10562.0,14551.0,2081,921,73.0
2021-10-04,50-59,8277.0,10722.0,3392,898,76.0
2021-10-04,60-69,3244.0,5250.0,4655,520,115.0
2021-10-04,70-79,1262.0,2575.0,3231,227,50.0
2021-10-04,80-89,725.0,820.0,16282,36,6.0
2021-10-04,90+,217.0,195.0,3342,3,2.0
2021-10-05,12-19,5222.0,18530.0,66,484,5.0
2021-10-05,20-29,10271.0,14615.0,914,763,74.0
2021-10-05,30-39,11595.0,15648.0,1663,777,98.0
2021-10-05,40-49,10778.0,13544.0,1986,939,104.0
2021-10-05,50-59,8556.0,9699.0,3064,856,97.0
2021-10-05,60-69,3367.0,4865.0,3096,558,111.0
2021-10-05,70-79,1369.0,2473.0,2904,276,33.0
2021-10-05,80-89,668.0,859.0,16909,34,7.0
2021-10-05,90+,157.0,182.0,3447,3,1.0
2021-10-06,12-19,4979.0,15240.0,63,404,8.0
2021-10-06,20-29,10341.0,12974.0,596,812,100.0
2021-10-06,30-39,11960.0,13917.0,1088,837,95.0
2021-10-06,40-49,11153.0,12039.0,1554,909,82.0
2021-10-06,50-59,8853.0,9196.0,2501,931,60.0
2021-10-06,60-69,3403.0,4980.0,2836,538,147.0
2021-10-06,70-79,1329.0,2523.0,2568,251,44.0
2021-10-06,80-89,995.0,931.0,19341,49,8.0
2021-10-06,90+,248.0,208.0,3708,7,1.0
2021-10-07,12-19,5296.0,14839.0,53,505,10.0
2021-10-07,20-29,10730.0,12739.0,550,972,108.0
2021-10-07,30-39,12405.0,13986.0,1006,952,100.0
2021-10-07,40-49,11374.0,12167.0,1661,1059,101.0
2021-10-07,50-59,9056.0,9475.0,2784,1025,78.0
2021-10-07,60-69,3541.0,4919.0,3406,541,162.0
2021-10-07,70-79,1396.0,2546.0,2750,264,28.0
2021-10-07,80-89,752.0,968.0,17953,62,8.0
2021-10-07,90+,218.0,270.0,4243,6,3.0
2021-10-08,12-19,6308.0,16645.0,87,593,3.0
2021-10-08,20-29,10730.0,13060.0,597,823,92.0
2021-10-08,30-39,13412.0,15977.0,1013,970,145.0
2021-10-08,40-49,12515.0,14851.0,1668,1264,131.0
2021-10-08,50-59,9952.0,11238.0,2692,1096,107.0
2021-10-08,60-69,3660.0,5271.0,3245,590,149.0
2021-10-08,70-79,1288.0,2507.0,2579,224,32.0
2021-10-08,80-89,580.0,907.0,17584,32,8.0
2021-10-08,90+,145.0,210.0,4199,5,1.0
2021-10-09,12-19,6359.0,16250.0,58,599,6.0
2021-10-09,20-29,8581.0,11789.0,320,685,86.0
2021-10-09,30-39,11267.0,15379.0,503,879,143.0
2021-10-09,40-49,11087.0,14692.0,778,1109,136.0
2021-10-09,50-59,8668.0,11191.0,1293,983,100.0
2021-10-09,60-69,2923.0,4412.0,1642,427,155.0
2021-10-09,70-79,875.0,1670.0,1392,191,20.0
2021-10-09,80-89,366.0,652.0,13229,36,4.0
2021-10-09,90+,67.0,96.0,3015,3,0.0
2021-10-10,12-19,2999.0,9029.0,16,302,2.0
2021-10-10,20-29,4773.0,7474.0,162,409,45.0
2021-10-10,30-39,6156.0,9586.0,214,415,84.0
2021-10-10,40-49,5666.0,9239.0,373,519,92.0
2021-10-10,50-59,4386.0,6722.0,652,459,76.0
2021-10-10,60-69,1369.0,2459.0,795,184,46.0
2021-10-10,70-79,378.0,931.0,659,58,14.0
2021-10-10,80-89,167.0,314.0,9222,17,0.0
2021-10-10,90+,24.0,55.0,1552,1,0.0
2021-10-11,12-19,5476.0,14325.0,65,460,4.0
2021-10-11,20-29,11095.0,16059.0,702,868,67.0
2021-10-11,30-39,12501.0,18294.0,1091,882,74.0
2021-10-11,40-49,11310.0,16660.0,1659,977,66.0
2021-10-11,50-59,9000.0,12802.0,2678,879,74.0
2021-10-11,60-69,3357.0,5740.0,3193,498,129.0
2021-10-11,70-79,1265.0,2531.0,2400,215,38.0
2021-10-11,80-89,563.0,900.0,24259,33,7.0
2021-10-11,90+,120.0,178.0,5129,3,0.0
2021-10-12,12-19,5189.0,12448.0,54,463,12.0
2021-10-12,20-29,11480.0,15640.0,842,836,99.0
2021-10-12,30-39,13301.0,18001.0,1495,887,185.0
2021-10-12,40-49,12440.0,16610.0,2134,999,155.0
2021-10-12,50-59,9808.0,12685.0,3289,882,101.0
2021-10-12,60-69,3911.0,5684.0,3974,515,143.0
2021-10-12,70-79,1479.0,2384.0,3144,196,27.0
2021-10-12,80-89,612.0,873.0,25947,41,3.0
2021-10-12,90+,144.0,190.0,6120,7,0.0
2021-10-13,12-19,5301.0,12395.0,55,454,5.0
2021-10-13,20-29,12456.0,16302.0,1219,826,107.0
2021-10-13,30-39,14847.0,18439.0,1907,876,158.0
2021-10-13,40-49,14287.0,17464.0,2542,920,148.0
2021-10-13,50-59,11395.0,13790.0,3820,870,121.0
2021-10-13,60-69,4353.0,5952.0,4607,489,149.0
2021-10-13,70-79,1507.0,2644.0,3868,217,33.0
2021-10-13,80-89,591.0,1005.0,27082,25,8.0
2021-10-13,90+,168.0,249.0,7119,10,0.0
2021-10-14,12-19,5894.0,11877.0,53,491,20.0
2021-10-14,20-29,15361.0,17170.0,1270,986,136.0
2021-10-14,30-39,17414.0,19484.0,2152,1043,171.0
2021-10-14,40-49,16267.0,18275.0,3053,1175,155.0
2021-10-14,50-59,13061.0,14304.0,4569,1016,99.0
2021-10-14,60-69,5046.0,6369.0,5443,549,194.0
2021-10-14,70-79,1589.0,2723.0,3979,210,54.0
2021-10-14,80-89,727.0,1106.0,29734,37,7.0
2021-10-14,90+,171.0,257.0,8350,6,0.0
2021-10-15,12-19,6735.0,12811.0,82,593,8.0
2021-10-15,20-29,13766.0,16559.0,1472,868,86.0
2021-10-15,30-39,16259.0,19864.0,2238,1103,163.0
2021-10-15,40-49,15058.0,19181.0,3368,1260,168.0
2021-10-15,50-59,11966.0,15230.0,5152,1164,140.0
2021-10-15,60-69,4562.0,6207.0,5559,530,121.0
2021-10-15,70-79,1445.0,2472.0,3555,196,23.0
2021-10-15,80-89,610.0,1012.0,26912,25,8.0
2021-10-15,90+,139.0,247.0,7410,10,1.0
2021-10-16,12-19,6732.0,12680.0,69,602,6.0
2021-10-16,20-29,9354.0,13811.0,1002,767,107.0
2021-10-16,30-39,11436.0,17831.0,1412,922,146.0
2021-10-16,40-49,10706.0,17618.0,1831,1149,152.0
2021-10-16,50-59,8770.0,13953.0,2663,1067,100.0
2021-10-16,60-69,3190.0,4809.0,3113,443,109.0
2021-10-16,70-79,960.0,1573.0,1964,121,19.0
2021-10-16,80-89,412.0,584.0,20436,12,5.0
2021-10-16,90+,79.0,112.0,4382,4,1.0
2021-10-17,12-19,3879.0,7255.0,24,314,10.0
2021-10-17,20-29,5480.0,8891.0,704,399,76.0
2021-10-17,30-39,6586.0,11468.0,971,468,105.0
2021-10-17,40-49,6014.0,11160.0,1240,559,80.0
2021-10-17,50-59,4497.0,8670.0,1763,528,68.0
2021-10-17,60-69,1611.0,2761.0,2059,216,56.0
2021-10-17,70-79,461.0,885.0,2435,57,17.0
2021-10-17,80-89,202.0,305.0,12294,3,0.0
2021-10-17,90+,43.0,54.0,2403,2,0.0
2021-10-18,12-19,5377.0,11340.0,57,476,3.0
2021-10-18,20-29,9747.0,17661.0,2035,796,40.0
2021-10-18,30-39,10707.0,19760.0,2703,805,75.0
2021-10-18,40-49,9486.0,18400.0,3642,881,69.0
2021-10-18,50-59,7336.0,14332.0,5092,796,49.0
2021-10-18,60-69,3047.0,5556.0,6019,383,83.0
2021-10-18,70-79,1201.0,2190.0,4546,142,25.0
2021-10-18,80-89,535.0,879.0,29239,23,1.0
2021-10-18,90+,142.0,160.0,6262,5,0.0
2021-10-19,12-19,4851.0,9645.0,60,406,1.0
2021-10-19,20-29,7768.0,15357.0,2557,716,59.0
2021-10-19,30-39,8280.0,17009.0,3419,684,54.0
2021-10-19,40-49,7351.0,15894.0,4485,856,75.0
2021-10-19,50-59,5880.0,12543.0,6175,666,56.0
2021-10-19,60-69,2695.0,4980.0,7449,336,104.0
2021-10-19,70-79,1176.0,1979.0,4954,134,29.0
2021-10-19,80-89,503.0,757.0,32303,17,1.0
2021-10-19,90+,117.0,196.0,8055,3,2.0
2021-10-20,12-19,4405.0,8648.0,93,407,5.0
2021-10-20,20-29,6858.0,14200.0,2804,652,24.0
2021-10-20,30-39,7588.0,16481.0,3974,711,54.0
2021-10-20,40-49,6381.0,15321.0,5056,802,34.0
2021-10-20,50-59,5374.0,12135.0,7501,688,46.0
2021-10-20,60-69,2525.0,5033.0,8070,337,70.0
2021-10-20,70-79,1129.0,2074.0,5428,114,27.0
2021-10-20,80-89,531.0,911.0,35987,34,12.0
2021-10-20,90+,143.0,256.0,9353,2,2.0
2021-10-21,12-19,4468.0,8973.0,59,423,4.0
2021-10-21,20-29,6048.0,14526.0,2306,632,64.0
2021-10-21,30-39,6715.0,17505.0,3538,635,41.0
2021-10-21,40-49,5792.0,16262.0,4781,854,49.0
2021-10-21,50-59,4760.0,12827.0,7310,672,48.0
2021-10-21,60-69,2338.0,5007.0,8581,318,110.0
2021-10-21,70-79,1107.0,2062.0,6714,111,28.0
2021-10-21,80-89,503.0,858.0,38772,21,2.0
2021-10-21,90+,148.0,256.0,9827,3,4.0
2021-10-22,12-19,4850.0,9145.0,62,495,2.0
2021-10-22,20-29,5137.0,13050.0,2277,568,113.0
2021-10-22,30-39,6282.0,16187.0,3755,707,136.0
2021-10-22,40-49,5388.0,15629.0,5139,932,80.0
2021-10-22,50-59,4484.0,11942.0,7743,720,57.0
2021-10-22,60-69,2152.0,4796.0,8571,321,76.0
2021-10-22,70-79,995.0,1904.0,7366,106,18.0
2021-10-22,80-89,493.0,868.0,33945,19,4.0
2021-10-22,90+,117.0,234.0,8276,7,2.0
2021-10-23,12-19,4601.0,8509.0,45,444,2.0
2021-10-23,20-29,3311.0,10147.0,1533,433,40.0
2021-10-23,30-39,4210.0,13074.0,2266,573,49.0
2021-10-23,40-49,3697.0,13249.0,3167,677,47.0
2021-10-23,50-59,2956.0,10562.0,5665,596,37.0
2021-10-23,60-69,1334.0,3544.0,6086,229,31.0
2021-10-23,70-79,582.0,1168.0,4159,75,3.0
2021-10-23,80-89,284.0,502.0,24153,7,1.0
2021-10-23,90+,60.0,96.0,4928,1,0.0
2021-10-24,12-19,2379.0,4576.0,30,227,1.0
2021-10-24,20-29,1762.0,5897.0,865,248,31.0
2021-10-24,30-39,2154.0,7560.0,1052,238,48.0
2021-10-24,40-49,1926.0,7181.0,1564,321,38.0
2021-10-24,50-59,1500.0,5589.0,2358,275,29.0
2021-10-24,60-69,685.0,1759.0,2841,99,17.0
2021-10-24,70-79,283.0,560.0,1805,14,2.0
2021-10-24,80-89,102.0,201.0,11332,6,0.0
2021-10-24,90+,25.0,37.0,1657,1,0.0
2021-10-25,12-19,3975.0,7490.0,60,369,4.0
2021-10-25,20-29,4466.0,13048.0,2533,560,51.0
2021-10-25,30-39,4857.0,14609.0,3905,580,47.0
2021-10-25,40-49,4078.0,13051.0,5172,632,25.0
2021-10-25,50-59,3346.0,10274.0,7906,581,29.0
2021-10-25,60-69,1703.0,4053.0,9573,283,46.0
2021-10-25,70-79,786.0,1618.0,7586,88,13.0
2021-10-25,80-89,343.0,610.0,37293,12,1.0
2021-10-25,90+,76.0,142.0,7684,4,0.0
2021-10-26,12-19,3538.0,6506.0,68,341,12.0
2021-10-26,20-29,3869.0,11309.0,2884,484,49.0
2021-10-26,30-39,4470.0,13144.0,4571,509,38.0
2021-10-26,40-49,3611.0,11964.0,5796,587,37.0
2021-10-26,50-59,2949.0,9393.0,8599,491,18.0
2021-10-26,60-69,1598.0,3783.0,10450,234,38.0
2021-10-26,70-79,915.0,1505.0,8480,75,18.0
2021-10-26,80-89,399.0,612.0,41706,17,1.0
2021-10-26,90+,101.0,150.0,9343,4,0.0
2021-10-27,12-19,3562.0,5901.0,62,336,10.0
2021-10-27,20-29,3735.0,11268.0,2880,491,80.0
2021-10-27,30-39,4291.0,13050.0,4746,473,56.0
2021-10-27,40-49,3456.0,12090.0,6327,550,24.0
2021-10-27,50-59,2936.0,9567.0,9578,447,18.0
2021-10-27,60-69,1773.0,3928.0,11187,229,30.0
2021-10-27,70-79,893.0,1598.0,10007,84,7.0
2021-10-27,80-89,426.0,699.0,48700,14,2.0
2021-10-27,90+,122.0,204.0,10595,4,1.0
2021-10-28,12-19,3556.0,6198.0,84,367,3.0
2021-10-28,20-29,3433.0,11789.0,3179,455,24.0
2021-10-28,30-39,3987.0,13670.0,5087,423,33.0
2021-10-28,40-49,3428.0,12882.0,6840,594,23.0
2021-10-28,50-59,2871.0,10181.0,10313,496,20.0
2021-10-28,60-69,1605.0,4022.0,13014,252,21.0
2021-10-28,70-79,868.0,1614.0,12100,77,5.0
2021-10-28,80-89,397.0,814.0,52736,17,3.0
2021-10-28,90+,132.0,237.0,10894,1,0.0
2021-10-29,12-19,3733.0,6991.0,79,336,1.0
2021-10-29,20-29,2932.0,10964.0,2977,358,28.0
2021-10-29,30-39,3722.0,13919.0,4999,458,23.0
2021-10-29,40-49,3064.0,13109.0,6946,531,21.0
2021-10-29,50-59,2559.0,10337.0,10725,456,17.0
2021-10-29,60-69,1454.0,3953.0,12938,198,22.0
2021-10-29,70-79,744.0,1466.0,11575,50,10.0
2021-10-29,80-89,368.0,676.0,44579,11,3.0
2021-10-29,90+,105.0,170.0,8448,2,0.0
2021-10-30,12-19,3863.0,6418.0,66,317,3.0
2021-10-30,20-29,2279.0,8763.0,1852,350,11.0
2021-10-30,30-39,2895.0,11434.0,2840,408,33.0
2021-10-30,40-49,2558.0,10992.0,3807,529,24.0
2021-10-30,50-59,2084.0,8694.0,5949,504,19.0
2021-10-30,60-69,1029.0,2967.0,9072,158,16.0
2021-10-30,70-79,494.0,921.0,9534,50,8.0
2021-10-30,80-89,251.0,392.0,30135,7,1.0
2021-10-30,90+,56.0,77.0,4934,2,0.0
2021-10-31,12-19,1860.0,2956.0,25,179,0.0
2021-10-31,20-29,1162.0,4625.0,799,163,8.0
2021-10-31,30-39,1501.0,5659.0,1162,177,8.0
2021-10-31,40-49,1200.0,5624.0,1677,278,15.0
2021-10-31,50-59,987.0,4203.0,2691,202,6.0
2021-10-31,60-69,451.0,1473.0,3802,67,8.0
2021-10-31,70-79,190.0,428.0,4623,18,3.0
2021-10-31,80-89,74.0,153.0,12007,2,0.0
2021-10-31,90+,12.0,26.0,1543,1,0.0
2021-11-01,12-19,1509.0,2334.0,32,133,1.0
2021-11-01,20-29,863.0,3766.0,675,113,2.0
2021-11-01,30-39,1033.0,4414.0,1092,126,6.0
2021-11-01,40-49,879.0,3886.0,1369,151,8.0
2021-11-01,50-59,622.0,2963.0,2143,137,7.0
2021-11-01,60-69,348.0,1114.0,4101,31,2.0
2021-11-01,70-79,168.0,392.0,5093,9,0.0
2021-11-01,80-89,68.0,149.0,12015,1,0.0
2021-11-01,90+,10.0,27.0,1647,0,0.0
2021-11-02,12-19,3565.0,6675.0,79,336,0.0
2021-11-02,20-29,2872.0,12532.0,2869,416,20.0
2021-11-02,30-39,3129.0,14536.0,4243,346,19.0
2021-11-02,40-49,2614.0,12850.0,5648,353,18.0
2021-11-02,50-59,2123.0,10003.0,8753,303,12.0
2021-11-02,60-69,1172.0,3912.0,11837,155,10.0
2021-11-02,70-79,589.0,1428.0,12176,36,2.0
2021-11-02,80-89,303.0,620.0,37138,15,0.0
